Text,Target
"today is day 1 of my fast &amp; i feel i may break b4 i go 2 bed  i must hold out til the end of the wk! must stayed focused, wish me luck...",0
Extremely jealous... ,0
@kimmyawesome Ohhhh that sucks  I love the summer set.,0
@daydee tell it you forgot your password &amp; it will give you a new one. it's the only way I can prevent tons of spam ,0
bedtime. wake up call at 7am ,0
So glad I made it through work - with an extra hour too and my paycheck.  Still waiting on the one I lost though ,0
"Mum's been taken to hospital, they don't know what's wrong, she's been vomiting since yesterday. Rushing back to get to the hospital ",0
congested nose ,0
Can't sleep. Need to talk to someone. ,0
"@penalba por favor decime ke no estas involucrado en esa pagina nicatrolls, they're THE CANCER that's killing /b/ ",0
"too cold and tired to write good twitter. everyone was obeying the cops tonight, total dissappointment. we were so close ",0
Lifee Gets Worsee &amp;&amp; Worsee ,0
@dnwallace - I am shuddering and shaking too ,0
"Sorting brekkie for the kids then off to the horrible place called work, boohoo ",0
my condolences to natasha richardson's family ,0
@LittleYellowJen what do don't think ily?? nawwww ,0
Where's Derrick  http://ff.im/-1XWXs,0
Needs to stop sleeping all day.. Causes some problems when you're wide awake at 2:45am... ,0
missed today's ELLEN ,0
I suddenly miss my Flintstones vitamin tablets  SOOOO GOOOOD,0
@mattpro13 legitimately good cops out there ,0
@onlytosee Twitter's been doing that to me tooo. ,0
@pealuh I think I need to go to Twitterholics Anonymous...... ,0
@lizhenry we haven't heard from her or sha. ,0
my heart has been broken. ,0
i forgot how to sleep ,0
Morning everyone! In serious need of some decent coffee.. why isn't the catering open yet at 08.30? ,0
@mostazzza Im sorry I've failed you ,0
@CodaQueen oh wait he does have 1 in Oakland on the 18th. Can't understand why he only has 1 &amp; in Oakland ,0
is missing talking to my bff on da phone!!!! ,0
wondering why I am so stupid  Need to eat more fish I guess *sigh*...,0
i miss my old friends from elementary ans middle school ,0
@twitter please fix this http://sp2.ro/5b7bdb because it brakes all external twitter avatar searches ,0
looks like i've missed out on yet another job  someone please employ me! Haha,0
"@tacce dang, I'll get HOUSE off iTunes. I hear it was a devastating episode ",0
Wow.... the shout box has kicked me out and I can't get back in. I guess this means good night ,0
Slideshare's embed code is annoying me.  Sorry about the tiny embed  #fail,0
@Flawless326 Why did my baby have to eat 3 prunes today and now he finally went ! My poor baby ,0
I'am bored. Nothing to do! ,0
morning all - 1st appointment of the day - the dentist ! ,0
"@amyserrata he wrote most of the album, but ironically, the singles he did not write ",0
Someone PLEASE take Gossip Girl away from me. I'm addicted ,0
good night swetdreamss to everyonee   and jared never chat in kyte puff ,0
Horrible sore throat  hurts,0
"Time to get dressed, I suppose...gah another workday ",0
"Not to self: licking off pudding from a seafood fork, not so enjoyable as slowly licking off of a spoon ",0
All ready to go to the premier and just realized how under dressed I am ,0
It just makes me happy! over and over again. I wish I wan't afraid to fly  http://tinyurl.com/64skpp,0
@Eyrro awwwww bummerr...sorry missed it again ,0
Waking up to the sound of jackhammers is not a pleasant way to start the day. ,0
@almostcool i'm off now ,0
"@jon8737 that just totally made my night, LMAO. They were like screaming at me and I couldn't focus on the 900 mph song ",0
Nevada is really long and the gas pumps are down   But on a good note I just won $5 in a slot machine!!  I love to gamble!!!,0
@amirrabennett nope. baby's due in 5th may! getting closer but still 1001 things not done ,0
headache ,0
is still effinggggg sick  when will i get better?! ughh,0
Still in bed and don�t want to do anything else. University is callung too loud ,0
seattle is in tents! i miss my T.O. peepz tho ,0
It just makes me happy! over and over again! I just wish I wasn't afraid to fly  http://tinyurl.com/64skpp,0
Errrggggg! My tummy hurts. ,0
"thought it would be interesting to get F1 updates from Twitter, slightly regretting the decision, I can't see anyone elses's updates ",0
ripped switcheasy colors ,0
We failed that song ,0
 poor mel. Feeling your pain.,0
Ugh. still working on project  just taking a small break,0
The one day I have to go to school is the same day something exciting happens at parliament square ,0
@watko Shockingly not! ,0
"Today was a less interesting day on Twitter. @cboyack , @igeldard , and @iidiocracy were all kind of quiet today ",0
@CourtneyBrwn awww thanks.. i hate being sick ,0
VIP guests today -________-&quot;   blohheeee       I HATE it ,0
Up early ,0
WHAT THE FUCK YOUKU  I WANT TO WATCH SKINS.,0
i forgot my phone in my car but i'm too scared to go outside and get it. ,0
I totally forgot we were going to do fisheye 2night   What u doing Thursday....  Btw.... I'm so late with the hills... LOL,0
totally shocked by the episode of house this eveing  Lost one of my favorite characters.,0
@offbytwo seeing a doctor i hope? ,0
didn't pass the first part of the CSET  I missed it by 5 effing points!,0
"@KevinPeterson the 2G cases were like that. But scratches don't void your warrenty, dents do... As I found out ",0
"I have chapped lips, boo ",0
@ryleebeth ye im not  very sad...but weirdly enough shes lettin me go 2 da party?? how confusing parents r?? lol,0
@Kimboinlimbo no chance of that coming back when it'd be 20 mins faster than the Javelins though ,0
bored and lonely ,0
Back to classic rainy Amsterdam days ,0
feels like crying that's how sick i feel ,0
@Horrors_Wench Me toooooo! I feel like I've been on the verge of an anxiety attack all day.  ,0
"I woke up an hour ago ... Now I'm having a hard time going back to bed  in Lakewood, CA http://loopt.us/rywlHQ",0
Going to sleep with lily and rocki &lt;3 Johnathon is too busy watching batman movies  http://twitpic.com/2y4j5,0
@gaspitsnicole sigh me too  mostly i midd hsnging out with my friends damn growing up : p,0
@mrskutcher *lol i wish i only had bad sync. in germany right now where the subtitles dont work at all.  lol,0
@AlyssaSpears I'm sorry.   Maybe walking around all goofy at the store would help...HINT HINT! &lt;3,0
@Contempted Did the heroics ever go through! If not sorry! ,0
im so tired this morning and there was only cold shower water!not happy ,0
"haha I've been with my grandma for 2 days. even she's about 5 houses away, I'll still miss her ",0
clearing my desk... ,0
w/ every person there. I didn't get a pic  my phone died but he signed my shirt so amazing words cannot describe should've skipped mel lol,0
is crying inside. Please oh please let it rain  so warm.,0
@thecoolestout ,0
"packing my overnight bag for tomorrow, going to the hospital ",0
@gaspitsnicole sigh me too  mostly i miss hsnging out with my friends damn growing up : p oh yeah i miss being able to spell too lol,0
@Glavas lol.  U read my bio but spelt my name wrong           DARYLO ... Ahem ;),0
"Guten Morgen. Up and off to get ready to go to Phantasialand, Cologne. Yay! But booooo, last park of holiday ",0
@la_discoteca  i just saw this im sorry ,0
: @nikicheong just reminded me that #KrispyKreme http://www.krispykreme.com.my/ has landed in Msia and has an ugly website ,0
@guykawasaki  That's so sad for the goats.   Wa-ah-ah-ah-ah-ah!,0
watching the roadworks develop outside the office that'll make me late for the next 10 weeks  #fb,0
at work  w asma3 nawal in fe obeerate alwatan TV,0
I wish i could go 2 bed with out having 2 take an allergy pill. ,0
@khqrightnow I heard them making announcements trying to find them. The mother looked so worried. ,0
I have to work alone on Saturday    ...anyone wanna come keep me company? COUGH COUGH.,0
ok... maybe i'll sleep for an hour or two. Then I MUST rise to work on my thesis ,0
goodd nightt  sweet dreams to everyonee   jared neveerr chat on kyte   lol,0
"@TiffinyHogg I heard Timewarp was fantastic! Gutted I missed it, was playing @ egg ",0
"Wishing it wasn't 245 in the morning.  sleeping is awesome, work is not, and I need to scrub my apt!",0
"@eileenb I had that a while back (http://tinyurl.com/dmukpr), and I know some other people that have too ",0
@baf03 hi steven! man it's only been a week and i'm ALREADY behind on school work ,0
@Weebeedee run was great thanks. Is very windy today so bike ride not an option this morning ,0
@aniita_0517 Yes i did. That's a sad topic for me! haha... I am not going to the concert... It's very far and probably very expensive  ,0
couple of mt texts didn't arrive here ,0
"decided to rejoin aerobics cos I know I won't exercise if i don't. after paying for it, i only have RM3 left in my bag ",0
@ientje89 aw i'm fine too thanks! yeah i miss you so much on the MFC  but hope we can talk later on today  kisses :huglove:,0
@hartym looks interesting but lot of 500 errors on the documentation website ,0
@Kal_Penn You were my favorite.  You did an excellent job.,0
This breaks my heart Navy Seal Marcus Luttrell's doggy  http://www.rightpundits.com/?p=3669 I am filled with rage.,0
argh ive eaton so so much today ,0
zurich does not have smelly bags anymore ,0
"in the university, in the classroom, on the computer... shit my day is boring ",0
I want to get back in bed ,0
@fanofbsb4ever Sorry you missed it ,0
Worst burn of my life! so sick ,0
"@PriscillaCruz So funny because I watched 'Only The Strong' today, what are the chances? I miss Capoeira   Zoom Zoom!",0
It's official! I'm going to have an educational summer. Owh God. Bless me ,0
@avisionofbeauty your phone doesn't like it  sorry,0
too much to do  not enough motivation ,0
@missoliviaa nooo brat. to the west coast hahaa quite making me sad ,0
"oh everyone is going to sleep, how much i wish i could  its only 4.45pm, and im @ work!",0
"One thing I hate about dozing off in lects, I wake up to a sheaf of wet and badly smudged notes. ",0
Sleepy head.. chances of actually sleeping? Slim to FUCKING NONE! ,0
Where has all my money gone?! ,0
Now I'm down to 10% battery! ,0
@KristenjStewart just watched the trailer for adventureland on itunes looks so funny!! pity i don't think we get it in Australia ,0
"I'm so tired, have to get up and go in to school during holidays for the 3rd time  xxx",0
"OMG, more than 360 people is the death toll in Italy ",0
@ThisismyiQ layin down...i dont feel well ,0
@SCC_Skwerl Aww how depressing! ,0
@TheBlondeTheory  ditch in another parish. Some really sick people in this world. ,0
"Yo jimo i cant talk on aim anymore, its glitching  ill cya later and i hope u see this",0
I just gave an msu fan a car rental discount.. He looked so sad I just couldn't turn him away.. ,0
"ordered a pita...it NEVR came! why they say the fax machine broke and the driver left, what about my empty BELLY ",0
Britney was fucking amazing!! After we just went back to the hotel...I hate travelling with cheapos. ,0
"@powerpoole some people try to be tricky, some stop using twitter at all  i guess it's as good as it gets! i had to try.",0
@dra6on now I am sad cos u r sad ,0
@gotobekiddingme I tried.....and failed ,0
@ditty003 I'm looking at mine And I can't even get to it... School work sucks...atleast when u get home that's it  LOL,0
AC/DC rocked last night. Back to reality today.  70000 people without homes and &gt;150 dead in Italy ,0
